"rep","cell","dep","rel","grouping","prev","hl","edge"
211,"k25_prev08","quadratic",0.5,"fitted",0.08,0.00289647347026734,5.33515166915022e-05
211,"k25_prev08","quadratic",0.5,"pc1",0.08,0.75498832910592,0.168302611361027
212,"k25_prev08","quadratic",0.5,"fitted",0.0825,0.0396682478380813,0.0174153916032206
212,"k25_prev08","quadratic",0.5,"pc1",0.0825,0.85527567780494,0.942396585088356
213,"k25_prev08","quadratic",0.5,"fitted",0.075,0.297134883566084,0.0105590905136622
213,"k25_prev08","quadratic",0.5,"pc1",0.075,0.505014547332342,0.116045746308852
214,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.00137014699225668,4.90762894544972e-07
214,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.682253536930186,0.762785957231755
215,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.108843461843824,0.0566047342248671
215,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.518907584858119,0.535180907381103
216,"k25_prev08","quadratic",0.5,"fitted",0.075,0.000459420277339362,0.000151735223964278
216,"k25_prev08","quadratic",0.5,"pc1",0.075,0.0142844232925693,0.723650367195823
217,"k25_prev08","quadratic",0.5,"fitted",0.075,6.97998478569328e-05,5.51847188978716e-05
217,"k25_prev08","quadratic",0.5,"pc1",0.075,0.0561313870294969,0.0541995153137516
218,"k25_prev08","quadratic",0.5,"fitted",0.075,0.00111773176790042,4.4544466527241e-05
218,"k25_prev08","quadratic",0.5,"pc1",0.075,0.613668315048077,0.27875182912936
219,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.0389309580196529,0.00112674924426814
219,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.471653641412648,0.317334091848075
220,"k25_prev08","quadratic",0.5,"fitted",0.085,0.0232010200881363,0.00161916684596897
220,"k25_prev08","quadratic",0.5,"pc1",0.085,0.730526980747184,0.166448129227218
221,"k25_prev08","quadratic",0.5,"fitted",0.0675,0.00986827047794725,0.000175039016293788
221,"k25_prev08","quadratic",0.5,"pc1",0.0675,0.567800079002991,0.389388393838385
222,"k25_prev08","quadratic",0.5,"fitted",0.07,0.00269780818645793,9.07207249167818e-06
222,"k25_prev08","quadratic",0.5,"pc1",0.07,0.879197611143464,0.175625833989169
223,"k25_prev08","quadratic",0.5,"fitted",0.08,0.145962924565374,0.00230718222744097
223,"k25_prev08","quadratic",0.5,"pc1",0.08,0.865447712282932,0.449974345806573
224,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.0693082111837124,0.000754255318064834
224,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.561769298941128,0.0806697185223235
225,"k25_prev08","quadratic",0.5,"fitted",0.085,0.00094346854523264,8.55624470785799e-06
225,"k25_prev08","quadratic",0.5,"pc1",0.085,0.343906772850686,0.710111838128518
226,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.00142234150714482,0.00037583880044223
226,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.341240961136203,0.108571062230906
227,"k25_prev08","quadratic",0.5,"fitted",0.085,0.0685446288686798,0.0018266847295787
227,"k25_prev08","quadratic",0.5,"pc1",0.085,0.824795496087661,0.872330215849062
228,"k25_prev08","quadratic",0.5,"fitted",0.085,0.00114342500687115,0.000152157566219002
228,"k25_prev08","quadratic",0.5,"pc1",0.085,0.712578400531435,0.869946523241551
229,"k25_prev08","quadratic",0.5,"fitted",0.08,0.0119619833602953,0.000738632495845604
229,"k25_prev08","quadratic",0.5,"pc1",0.08,0.991290071531302,0.980831129171494
230,"k25_prev08","quadratic",0.5,"fitted",0.0625,0.0866019689896121,0.00444863893046465
230,"k25_prev08","quadratic",0.5,"pc1",0.0625,0.300737310170816,0.77255151623405
231,"k25_prev08","quadratic",0.5,"fitted",0.075,0.00056221331035966,2.6538081421279e-07
231,"k25_prev08","quadratic",0.5,"pc1",0.075,0.235554531785191,0.138261664011598
232,"k25_prev08","quadratic",0.5,"fitted",0.07,0.0744387133540531,0.000604710634620087
232,"k25_prev08","quadratic",0.5,"pc1",0.07,0.00249594109806728,0.581222678130472
233,"k25_prev08","quadratic",0.5,"fitted",0.08,0.0599072699064105,0.00037463827849793
233,"k25_prev08","quadratic",0.5,"pc1",0.08,0.786856995871224,0.193893654062602
234,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.00318946024779532,5.11303883321546e-06
234,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.713750008246083,0.0824916661156893
235,"k25_prev08","quadratic",0.5,"fitted",0.095,0.063547095771181,0.000406103470703023
235,"k25_prev08","quadratic",0.5,"pc1",0.095,0.447166322411708,0.0419590255294784
236,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.000145124917812156,3.03159800374431e-07
236,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.321443921154267,0.0114974566000178
237,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.0113916890662248,0.000400369775387488
237,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.326639675805384,0.250877294747153
238,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.00026818788996863,6.51655376948668e-06
238,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.993811455853791,0.855527394185957
239,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.115452438267799,0.000803246132626834
239,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.376091823283491,0.193372696330235
240,"k25_prev08","quadratic",0.5,"fitted",0.08,0.19898808409087,0.00469767279317979
240,"k25_prev08","quadratic",0.5,"pc1",0.08,0.697745278603673,0.189589033824505
241,"k25_prev08","quadratic",0.5,"fitted",0.085,0.0153330507829572,0.00154110987142086
241,"k25_prev08","quadratic",0.5,"pc1",0.085,0.768375491534713,0.714156275847938
242,"k25_prev08","quadratic",0.5,"fitted",0.075,0.0341705472469312,0.000196002389961092
242,"k25_prev08","quadratic",0.5,"pc1",0.075,0.690654583285279,0.685872688340768
243,"k25_prev08","quadratic",0.5,"fitted",0.0725,0.265970099650593,0.0202385693325715
243,"k25_prev08","quadratic",0.5,"pc1",0.0725,0.608502854837309,0.666173699687042
244,"k25_prev08","quadratic",0.5,"fitted",0.085,0.508136887011971,0.104645818052344
244,"k25_prev08","quadratic",0.5,"pc1",0.085,0.380582443169836,0.135890682221481
245,"k25_prev08","quadratic",0.5,"fitted",0.07,8.00500479503086e-06,2.82247212046727e-07
245,"k25_prev08","quadratic",0.5,"pc1",0.07,0.160758284159405,0.799153467163702
246,"k25_prev08","quadratic",0.5,"fitted",0.0675,0.0224269386584176,7.60322513335687e-05
246,"k25_prev08","quadratic",0.5,"pc1",0.0675,0.0378064886102994,0.45940192273959
247,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.0373324855902147,0.000265054431849543
247,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.866915368549601,0.955083245904522
248,"k25_prev08","quadratic",0.5,"fitted",0.065,0.000628559301836917,4.25320940844465e-06
248,"k25_prev08","quadratic",0.5,"pc1",0.065,0.543692839920707,0.56796950380761
249,"k25_prev08","quadratic",0.5,"fitted",0.0625,0.0331953404488099,7.44893334225782e-05
249,"k25_prev08","quadratic",0.5,"pc1",0.0625,0.838329828023451,0.379610738771349
250,"k25_prev08","quadratic",0.5,"fitted",0.085,0.110358721755009,0.0111704853676795
250,"k25_prev08","quadratic",0.5,"pc1",0.085,0.0609231229750227,0.13512114229969
251,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.0428532635300443,0.000465176505348497
251,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.513870056078025,0.669784046393081
252,"k25_prev08","quadratic",0.5,"fitted",0.07,0.00572331363355849,2.19082821037997e-05
252,"k25_prev08","quadratic",0.5,"pc1",0.07,0.150714321716277,0.0133013908203021
253,"k25_prev08","quadratic",0.5,"fitted",0.075,0.00056135899182852,6.09433557396954e-07
253,"k25_prev08","quadratic",0.5,"pc1",0.075,0.950598365023038,0.800299510676654
254,"k25_prev08","quadratic",0.5,"fitted",0.0725,0.00167321378471041,1.66056576640372e-05
254,"k25_prev08","quadratic",0.5,"pc1",0.0725,0.158217453860967,0.0247943952049449
255,"k25_prev08","quadratic",0.5,"fitted",0.06,4.45634152126395e-05,3.1396159227981e-08
255,"k25_prev08","quadratic",0.5,"pc1",0.06,0.897915170426523,0.410406454231409
256,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.054712454506485,0.00119257836815256
256,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.19729940165332,0.507452863514301
257,"k25_prev08","quadratic",0.5,"fitted",0.0975,0.0131222127721414,0.000306837394992265
257,"k25_prev08","quadratic",0.5,"pc1",0.0975,0.208569778391491,0.403516394544121
258,"k25_prev08","quadratic",0.5,"fitted",0.08,0.00262249087609301,5.53573267125795e-05
258,"k25_prev08","quadratic",0.5,"pc1",0.08,0.0640193645219012,0.160502739401118
259,"k25_prev08","quadratic",0.5,"fitted",0.0975,2.56833159678616e-05,1.03585240807114e-06
259,"k25_prev08","quadratic",0.5,"pc1",0.0975,0.489589942193197,0.232006759973215
260,"k25_prev08","quadratic",0.5,"fitted",0.0825,0.186006810342348,0.00110239378391197
260,"k25_prev08","quadratic",0.5,"pc1",0.0825,0.0361698184039078,0.000447229682852601
261,"k25_prev08","quadratic",0.5,"fitted",0.085,0.00932559949196676,6.01312544336041e-05
261,"k25_prev08","quadratic",0.5,"pc1",0.085,0.104168824209884,0.0239185005074746
262,"k25_prev08","quadratic",0.5,"fitted",0.0725,0.00011395089237265,2.76774407599323e-05
262,"k25_prev08","quadratic",0.5,"pc1",0.0725,0.106672373267549,0.161515735346563
263,"k25_prev08","quadratic",0.5,"fitted",0.09,0.00348321337045843,9.35810205038301e-06
263,"k25_prev08","quadratic",0.5,"pc1",0.09,0.652079477239069,0.373382478704481
264,"k25_prev08","quadratic",0.5,"fitted",0.0925,0.0202948423716767,4.71590461799121e-05
264,"k25_prev08","quadratic",0.5,"pc1",0.0925,0.850304738336518,0.27550683346715
265,"k25_prev08","quadratic",0.5,"fitted",0.075,0.0174210795263943,0.000121922606416414
265,"k25_prev08","quadratic",0.5,"pc1",0.075,0.516239448527787,0.820323943554613
266,"k25_prev08","quadratic",0.5,"fitted",0.075,0.112486711554296,0.00726515184761778
266,"k25_prev08","quadratic",0.5,"pc1",0.075,0.485661110443731,0.26965675857591
267,"k25_prev08","quadratic",0.5,"fitted",0.095,0.020377758532909,2.23628221824868e-05
267,"k25_prev08","quadratic",0.5,"pc1",0.095,0.608122564523632,0.679417994996474
268,"k25_prev08","quadratic",0.5,"fitted",0.0675,0.00871430980654897,0.000399454315354153
268,"k25_prev08","quadratic",0.5,"pc1",0.0675,0.771264939155504,0.815190200257215
269,"k25_prev08","quadratic",0.5,"fitted",0.0825,0.0879294188072541,0.00512249460369052
269,"k25_prev08","quadratic",0.5,"pc1",0.0825,0.78313199904946,0.118495934744187
270,"k25_prev08","quadratic",0.5,"fitted",0.0925,0.0899537901421028,0.000471960487854028
270,"k25_prev08","quadratic",0.5,"pc1",0.0925,0.00412945936037457,0.000718257738056227
271,"k25_prev08","quadratic",0.5,"fitted",0.0925,0.000606810446527217,6.19050807282306e-07
271,"k25_prev08","quadratic",0.5,"pc1",0.0925,0.784544083529193,0.349701121301138
272,"k25_prev08","quadratic",0.5,"fitted",0.0925,0.0300955520495085,0.000618302478866184
272,"k25_prev08","quadratic",0.5,"pc1",0.0925,0.887946099869186,0.482603726695394
273,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.00538269053872553,2.26064709871743e-05
273,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.00950799564216465,0.295354912999339
274,"k25_prev08","quadratic",0.5,"fitted",0.085,3.36908377107648e-06,3.35455896394166e-09
274,"k25_prev08","quadratic",0.5,"pc1",0.085,0.371800946851851,0.724059778580761
275,"k25_prev08","quadratic",0.5,"fitted",0.085,0.0026007422228842,0.00779714229757489
275,"k25_prev08","quadratic",0.5,"pc1",0.085,0.0300232553697888,0.196307156619752
276,"k25_prev08","quadratic",0.5,"fitted",0.0725,0.00422070161594468,0.00279092935387271
276,"k25_prev08","quadratic",0.5,"pc1",0.0725,0.973456290229537,0.855097948954834
277,"k25_prev08","quadratic",0.5,"fitted",0.0825,0.183121371237849,0.0533996699558645
277,"k25_prev08","quadratic",0.5,"pc1",0.0825,0.930262487427858,0.337135937278051
278,"k25_prev08","quadratic",0.5,"fitted",0.0825,0.118326849386985,0.00146339855519129
278,"k25_prev08","quadratic",0.5,"pc1",0.0825,0.713182074523821,0.313269722815042
279,"k25_prev08","quadratic",0.5,"fitted",0.08,0.00691214207703827,1.11494645183008e-05
279,"k25_prev08","quadratic",0.5,"pc1",0.08,0.0865007674744023,0.478777666679082
280,"k25_prev08","quadratic",0.5,"fitted",0.0725,0.00043266853973023,0.000491474484434651
280,"k25_prev08","quadratic",0.5,"pc1",0.0725,0.882346284212157,0.654489233246208
281,"k25_prev08","quadratic",0.5,"fitted",0.09,0.0502972915800814,0.00109685816844629
281,"k25_prev08","quadratic",0.5,"pc1",0.09,0.128951355553806,0.0573156508030346
282,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.0130550614796279,7.4366661254599e-06
282,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.0651190248548522,0.128882040697281
283,"k25_prev08","quadratic",0.5,"fitted",0.08,0.0202022131691405,0.000138187038122739
283,"k25_prev08","quadratic",0.5,"pc1",0.08,0.648200252472597,0.265481633742223
284,"k25_prev08","quadratic",0.5,"fitted",0.0975,0.0180013698651054,7.15083634748037e-05
284,"k25_prev08","quadratic",0.5,"pc1",0.0975,0.113657601147075,0.527813629115777
285,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.00312093463397767,2.87498337470105e-06
285,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.863003837144827,0.535922119585778
286,"k25_prev08","quadratic",0.5,"fitted",0.0825,7.30346549904226e-08,0
286,"k25_prev08","quadratic",0.5,"pc1",0.0825,0.475936977970245,0.459572350878485
287,"k25_prev08","quadratic",0.5,"fitted",0.07,0.00137670394037248,0.0186020983666677
287,"k25_prev08","quadratic",0.5,"pc1",0.07,0.545196504093072,0.0860439831457676
288,"k25_prev08","quadratic",0.5,"fitted",0.08,0.000213446937758599,3.41244132062712e-07
288,"k25_prev08","quadratic",0.5,"pc1",0.08,0.208989070361922,0.0698551495062747
289,"k25_prev08","quadratic",0.5,"fitted",0.085,0.00450704534225221,7.2233707957281e-06
289,"k25_prev08","quadratic",0.5,"pc1",0.085,0.24871123214311,0.0802217140246968
290,"k25_prev08","quadratic",0.5,"fitted",0.08,0.0586124973202622,0.00387329541515224
290,"k25_prev08","quadratic",0.5,"pc1",0.08,0.273276169644235,0.378692451635974
291,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.00115835417194821,3.45490188169428e-06
291,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.47585538740858,0.158989110105337
292,"k25_prev08","quadratic",0.5,"fitted",0.0725,0.00173455830855818,8.10202825440864e-06
292,"k25_prev08","quadratic",0.5,"pc1",0.0725,0.0803429041185058,0.27035232538056
293,"k25_prev08","quadratic",0.5,"fitted",0.0925,0.338896067855262,0.0184348986457467
293,"k25_prev08","quadratic",0.5,"pc1",0.0925,0.203952456253889,0.626640660907371
294,"k25_prev08","quadratic",0.5,"fitted",0.075,0.0115357464546718,0.00496142575272973
294,"k25_prev08","quadratic",0.5,"pc1",0.075,0.0540269198348129,0.0458392955688973
295,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.00210523326640821,1.84280872709275e-05
295,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.287158093138648,0.51312118583494
296,"k25_prev08","quadratic",0.5,"fitted",0.085,0.0154632415988757,0.000816741540282773
296,"k25_prev08","quadratic",0.5,"pc1",0.085,0.27990178577574,0.791237449122113
297,"k25_prev08","quadratic",0.5,"fitted",0.0725,0.00441200472540193,0.00214863132560406
297,"k25_prev08","quadratic",0.5,"pc1",0.0725,0.248122161726837,0.136991112834386
298,"k25_prev08","quadratic",0.5,"fitted",0.095,0.00661483104836191,0.000190693330182179
298,"k25_prev08","quadratic",0.5,"pc1",0.095,0.901099006784122,0.504732677174369
299,"k25_prev08","quadratic",0.5,"fitted",0.095,0.110662230821823,0.000805144514103961
299,"k25_prev08","quadratic",0.5,"pc1",0.095,0.0503788698404771,0.91420889823692
300,"k25_prev08","quadratic",0.5,"fitted",0.0825,6.09550608983156e-05,2.0868945993513e-07
300,"k25_prev08","quadratic",0.5,"pc1",0.0825,0.165151395325442,0.00519036275727791
301,"k25_prev08","quadratic",0.5,"fitted",0.0975,0.0164447068482354,6.95059136525122e-05
301,"k25_prev08","quadratic",0.5,"pc1",0.0975,0.765598943045498,0.68412748674459
302,"k25_prev08","quadratic",0.5,"fitted",0.0825,0.00745085719437144,0.000264382927679385
302,"k25_prev08","quadratic",0.5,"pc1",0.0825,0.503284942098839,0.103466890437142
303,"k25_prev08","quadratic",0.5,"fitted",0.0725,0.0191784649085311,0.000193318499494
303,"k25_prev08","quadratic",0.5,"pc1",0.0725,0.349211868410137,0.595242392475969
304,"k25_prev08","quadratic",0.5,"fitted",0.08,9.0354065004683e-05,1.25842246179175e-07
304,"k25_prev08","quadratic",0.5,"pc1",0.08,0.125132704283479,0.00200050235867422
305,"k25_prev08","quadratic",0.5,"fitted",0.07,1.56494686875952e-07,0
305,"k25_prev08","quadratic",0.5,"pc1",0.07,0.0117507222089722,0.00407713295190681
306,"k25_prev08","quadratic",0.5,"fitted",0.0925,0.00241759494758464,0.000396084276473196
306,"k25_prev08","quadratic",0.5,"pc1",0.0925,0.196258286034112,0.0603887880128284
307,"k25_prev08","quadratic",0.5,"fitted",0.07,2.30156304903417e-07,0
307,"k25_prev08","quadratic",0.5,"pc1",0.07,0.707269635212378,0.350467681865312
308,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.0074986914259163,0.000545945126909642
308,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.265892385649532,0.575850319523523
309,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.0624086199993097,0.00899659990349722
309,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.715643394968056,0.763425526207016
310,"k25_prev08","quadratic",0.5,"fitted",0.09,0.0216027740731149,4.22898167004027e-05
310,"k25_prev08","quadratic",0.5,"pc1",0.09,0.285316964783039,0.909192586410577
311,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.0125019806051604,0.00614975301433529
311,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.323941702421877,0.158581922736585
312,"k25_prev08","quadratic",0.5,"fitted",0.085,0.00386171169677307,2.52946742420601e-05
312,"k25_prev08","quadratic",0.5,"pc1",0.085,0.468133805881219,0.593807133193224
313,"k25_prev08","quadratic",0.5,"fitted",0.0775,8.4737347982311e-05,4.68361838867892e-07
313,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.140504637152382,0.2062320286514
314,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.0192025249376173,0.000133302205002739
314,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.721080382966681,0.492920418135688
315,"k25_prev08","quadratic",0.5,"fitted",0.0825,0.061882131466315,0.00104383016938669
315,"k25_prev08","quadratic",0.5,"pc1",0.0825,0.883964232755443,0.30125026529461
316,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.03739643252111,0.000243030110113285
316,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.299067890508677,0.0263474956178342
317,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.133584280858199,0.00234057208986926
317,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.477378528933528,0.689874653931848
318,"k25_prev08","quadratic",0.5,"fitted",0.0875,0.000395082612698827,4.07213069486545e-07
318,"k25_prev08","quadratic",0.5,"pc1",0.0875,0.534053118183161,0.392906256160201
319,"k25_prev08","quadratic",0.5,"fitted",0.085,0.00703848373310223,0.000191158766150057
319,"k25_prev08","quadratic",0.5,"pc1",0.085,0.669933135938505,0.653767564334757
320,"k25_prev08","quadratic",0.5,"fitted",0.075,0.0308710636603389,0.00163134288134348
320,"k25_prev08","quadratic",0.5,"pc1",0.075,0.209238450672359,0.174025072575308
321,"k25_prev08","quadratic",0.5,"fitted",0.0775,0.000802300342014783,3.06455497312008e-07
321,"k25_prev08","quadratic",0.5,"pc1",0.0775,0.102960843285206,0.0723360111991305
322,"k25_prev08","quadratic",0.5,"fitted",0.0925,0.00550035298425411,5.57397163047924e-06
322,"k25_prev08","quadratic",0.5,"pc1",0.0925,0.823276711340292,0.469035503115794
323,"k25_prev08","quadratic",0.5,"fitted",0.08,0.110242051316973,0.000897753383690247
323,"k25_prev08","quadratic",0.5,"pc1",0.08,0.616165037382301,0.961063841807913
324,"k25_prev08","quadratic",0.5,"fitted",0.0825,0.000316539460453402,5.13658719558663e-07
324,"k25_prev08","quadratic",0.5,"pc1",0.0825,0.112095054277871,0.642295655945943
325,"k25_prev08","quadratic",0.5,"fitted",0.0825,0.0002699912102615,9.33240787833745e-05
325,"k25_prev08","quadratic",0.5,"pc1",0.0825,0.126562909018329,0.0577815255752602
326,"k25_prev08","quadratic",0.5,"fitted",0.08,0.0117346981995838,0.00011688221273698
